,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2054,58,0.0869,0.401,266667,0.505,0.779,5,0.11,-8.574,1,0.0252,97.796,4,0.287
2055,61,0.133,0.689,194693,0.545,0.0,0,0.284,-4.304,1,0.0383,170.01,4,0.732
2056,63,0.232,0.639,243280,0.815,0.0,11,0.299,-4.962,0,0.252,159.903,4,0.4
2057,60,0.192,0.574,176703,0.688,0.0,11,0.185,-6.027,1,0.0396,90.071,4,0.461
2058,64,0.701,0.676,192501,0.634,1.63e-06,8,0.223,-5.377,1,0.0385,86.004,4,0.33
2059,59,0.0527,0.553,202747,0.723,0.0,6,0.0851,-4.476,1,0.0321,137.96,4,0.579
2060,66,0.991,0.383,138810,0.0444,0.956,10,0.112,-25.15,0,0.0536,69.647,3,0.162
2061,62,0.00353,0.448,216827,0.825,0.0,4,0.108,-5.307,0,0.0621,144.17,4,0.226
2062,62,0.803,0.417,346373,0.285,0.005,2,0.269,-11.041,1,0.0346,120.954,1,0.243
2063,62,0.000113,0.354,257453,0.943,0.0187,5,0.104,-3.633,1,0.288,94.416,4,0.367
2064,65,0.295,0.639,205624,0.581,0.0,2,0.183,-5.233,1,0.0286,136.324,4,0.475
2065,59,0.717,0.709,202884,0.465,0.0,1,0.117,-10.852,0,0.0896,155.905,4,0.318
2066,62,0.888,0.574,191586,0.458,0.000282,7,0.108,-7.499,1,0.0577,81.416,4,0.544
2067,61,0.731,0.779,216003,0.495,0.000332,8,0.132,-7.621,1,0.0381,128.992,4,0.546
2068,65,0.19,0.501,206493,0.486,0.0,2,0.103,-6.6,0,0.0298,139.872,4,0.318
2069,61,0.0211,0.551,188556,0.657,0.0,6,0.29,-5.743,1,0.0287,94.969,4,0.695
2070,63,0.0323,0.869,182487,0.56,0.0,10,0.219,-7.59,1,0.137,147.9,4,0.392
2071,63,0.228,0.666,204613,0.628,2.43e-06,5,0.0834,-7.869,0,0.0504,124.936,4,0.429
2072,60,0.221,0.635,181192,0.733,0.0,8,0.11,-5.086,1,0.0386,150.902,4,0.646
2073,61,0.864,0.686,182752,0.509,0.0,10,0.12,-9.173,1,0.404,106.889,4,0.651
2074,61,0.163,0.713,187681,0.366,0.00022,11,0.107,-13.424,1,0.251,145.963,4,0.415
2075,65,0.754,0.486,204648,0.231,0.0,2,0.37,-10.277,1,0.0494,122.755,4,0.327
2076,63,0.191,0.195,115400,0.712,0.992,2,0.849,-29.305,0,0.0903,83.967,3,0.0203
2077,66,0.959,0.514,208653,0.309,0.232,9,0.0963,-10.623,1,0.031,137.462,3,0.152
2078,60,0.124,0.77,214520,0.703,0.0,3,0.0626,-6.032,1,0.0358,94.959,4,0.873
2079,66,0.0974,0.491,194533,0.617,0.0,4,0.27,-4.545,0,0.147,126.816,5,0.17
2080,65,0.993,0.178,159071,0.00986,0.802,0,0.112,-24.757,1,0.0403,92.709,1,0.0911
2081,72,0.89,0.535,159573,0.384,0.0,9,0.0964,-10.049,0,0.362,145.947,4,0.767
2082,63,0.043,0.577,170453,0.936,1.74e-05,11,0.413,-2.924,0,0.078,168.879,4,0.899
2083,59,0.892,0.449,194813,0.296,0.000755,0,0.892,-12.608,1,0.0361,139.828,3,0.139
2084,64,0.906,0.476,100250,0.135,0.67,10,0.121,-20.104,1,0.0962,114.822,4,0.157
2085,59,0.1,0.894,161153,0.665,0.0,10,0.32,-7.426,1,0.108,136.029,4,0.34
2086,67,0.0427,0.507,195990,0.946,3.54e-06,3,0.344,-3.845,0,0.124,173.004,4,0.494
2087,66,0.582,0.501,217429,0.4,0.0,0,0.0692,-4.76,1,0.0352,73.054,4,0.556
2088,63,0.0505,0.68,213120,0.735,0.00132,11,0.109,-5.553,0,0.0482,106.994,4,0.523
2089,62,0.0209,0.718,247333,0.516,3.35e-06,11,0.283,-4.953,0,0.147,73.739,4,0.337
2090,59,0.0193,0.827,352977,0.623,0.0,4,0.0589,-6.199,0,0.35,131.904,4,0.357
2091,59,0.0675,0.762,199520,0.52,3.95e-06,5,0.114,-5.237,0,0.0959,75.047,4,0.0862
2092,66,0.992,0.368,150439,0.00785,0.966,7,0.102,-30.75,1,0.047,74.686,4,0.181
2093,61,0.0493,0.904,177748,0.575,0.0,1,0.256,-7.823,1,0.346,141.039,4,0.359
2094,60,0.0394,0.444,187757,0.802,0.0,10,0.504,-2.398,0,0.199,97.234,5,0.165
2095,59,0.012,0.52,235693,0.642,0.0,6,0.11,-5.907,1,0.0352,166.104,4,0.663
2096,76,0.0275,0.804,218470,0.705,0.000138,1,0.202,-5.272,1,0.199,103.009,4,0.45
2097,62,0.702,0.486,258587,0.368,1.01e-05,0,0.245,-7.798,1,0.0264,59.134,4,0.178
2098,62,0.174,0.703,187765,0.535,0.0,9,0.104,-6.762,1,0.0275,109.973,3,0.581
2099,61,1.94e-05,0.501,231963,0.971,0.0464,6,0.23,-3.051,1,0.189,143.052,4,0.659
2100,67,0.976,0.278,167883,0.017,0.935,0,0.15,-22.542,0,0.0344,72.951,5,0.0381
2101,61,0.585,0.76,139613,0.48,0.0,1,0.717,-8.535,0,0.226,90.01,4,0.877
2102,70,0.315,0.616,196018,0.833,0.0,3,0.175,-3.314,0,0.067,97.898,4,0.595
2103,70,0.347,0.449,194777,0.597,1.03e-05,9,0.197,-4.401,0,0.14,134.598,5,0.505
2104,61,0.0523,0.626,211533,0.946,0.0,1,0.149,-4.644,0,0.0779,103.004,4,0.679
2105,65,0.928,0.259,171876,0.165,0.837,6,0.144,-22.495,1,0.0478,73.49,3,0.0381
2106,62,0.115,0.538,243235,0.626,1e-05,5,0.137,-8.272,1,0.0455,132.908,4,0.241
2107,66,0.0449,0.709,205267,0.562,0.0,5,0.217,-4.864,1,0.0724,125.965,4,0.386
2108,63,5.45e-05,0.466,197835,0.864,0.0,3,0.234,-5.586,0,0.0976,138.075,4,0.481
2109,61,0.0513,0.741,261465,0.665,0.0,8,0.119,-5.669,0,0.364,147.025,4,0.515
2110,64,0.144,0.551,231107,0.542,0.0,7,0.192,-7.548,0,0.0298,181.931,4,0.916
2111,65,0.993,0.733,164676,0.00703,0.978,2,0.106,-25.595,0,0.0872,78.006,3,0.29
2112,60,0.589,0.578,301395,0.523,5.23e-05,11,0.378,-8.522,0,0.213,172.067,5,0.476
2113,61,0.345,0.866,164017,0.67,0.0,9,0.1,-6.139,0,0.24,98.007,4,0.52
2114,63,0.582,0.421,187134,0.407,0.775,11,0.117,-10.732,1,0.0777,80.748,3,0.238
2115,68,0.0213,0.589,245000,0.614,0.165,0,0.31,-7.528,0,0.0426,119.837,4,0.318
2116,70,0.0599,0.822,225510,0.618,0.0,0,0.612,-5.882,1,0.27,147.028,4,0.802
2117,65,0.996,0.601,72973,0.0049,0.957,6,0.0938,-25.681,1,0.0776,68.645,4,0.143
2118,62,0.679,0.642,254251,0.501,0.0,5,0.0984,-6.402,1,0.0291,145.186,3,0.707
2119,66,0.979,0.342,126230,0.0269,0.933,2,0.109,-25.009,1,0.0412,75.097,1,0.425
2120,80,0.946,0.83,207400,0.159,2.02e-05,1,0.362,-14.461,1,0.0383,104.95,4,0.189
2121,62,0.0066,0.858,210545,0.65,2.07e-06,8,0.121,-4.919,1,0.241,147.031,4,0.653
2122,61,0.175,0.766,191724,0.692,0.0,1,0.0844,-5.343,1,0.0705,120.028,4,0.426
2123,61,0.294,0.694,164651,0.878,0.0,8,0.376,-3.583,1,0.0375,118.277,4,0.902
2124,62,0.526,0.517,180320,0.391,0.0,5,0.177,-5.028,1,0.0685,139.764,3,0.342
2125,60,6.11e-06,0.522,261573,0.944,0.482,2,0.135,-5.731,0,0.0936,124.029,4,0.236
2126,62,0.00112,0.885,135013,0.365,0.0,6,0.264,-14.107,1,0.263,100.048,4,0.637
2127,63,0.759,0.564,120216,0.374,0.0,1,0.0989,-14.132,1,0.459,97.387,4,0.277
2128,67,0.353,0.567,225520,0.73,1.73e-06,9,0.154,-6.748,0,0.213,87.237,4,0.525
2129,64,0.00463,0.602,178524,0.792,0.000161,8,0.319,-4.509,1,0.105,173.972,4,0.491
2130,59,0.104,0.883,172852,0.567,0.0,5,0.136,-8.394,0,0.0902,99.962,4,0.241
2131,68,0.0127,0.638,233858,0.659,0.0,10,0.187,-6.215,0,0.0627,103.029,4,0.341
2132,59,0.061,0.703,169412,0.737,0.0,7,0.186,-4.636,1,0.38,113.299,5,0.702
2133,61,0.834,0.489,66133,0.624,0.347,4,0.325,-1.916,0,0.0344,167.108,4,0.574
2134,65,0.342,0.782,173611,0.5,2.05e-05,5,0.133,-6.473,0,0.0611,102.001,4,0.281
2135,65,0.756,0.0671,208939,0.0259,0.809,11,0.136,-33.405,1,0.0371,69.855,4,0.242
2136,61,0.867,0.724,76983,0.333,0.000237,1,0.0986,-14.751,0,0.439,104.02,4,0.409
2137,68,0.165,0.705,206200,0.484,2.48e-05,0,0.208,-6.401,1,0.0296,145.003,4,0.718
2138,61,0.379,0.761,176533,0.61,0.0,6,0.123,-7.039,1,0.094,141.955,4,0.479
2139,61,0.00428,0.525,201528,0.841,0.0,7,0.146,-6.053,1,0.0419,119.864,4,0.495
2140,62,4.81e-05,0.547,203274,0.944,0.0451,4,0.195,-3.304,0,0.0507,93.966,4,0.364
2141,62,0.0558,0.484,224080,0.599,0.0,7,0.0834,-5.929,1,0.04,104.836,4,0.17
2142,62,0.00343,0.338,219760,0.806,0.0,9,0.144,-7.417,0,0.0767,160.821,4,0.278
2143,64,0.433,0.751,207722,0.684,5.92e-06,1,0.18,-4.325,1,0.303,89.984,4,0.864
2144,67,0.121,0.637,216293,0.868,0.0,9,0.533,-3.19,0,0.0571,174.105,4,0.682
2145,66,0.0324,0.649,162627,0.883,0.0185,7,0.0658,-5.058,1,0.0306,135.141,4,0.779
2146,59,0.619,0.585,163019,0.756,0.0,8,0.132,-4.19,1,0.425,158.317,4,0.838
2147,64,0.97,0.352,161239,0.238,0.586,0,0.0664,-18.408,1,0.1,72.649,3,0.0376
2148,61,0.141,0.704,241893,0.664,0.0,9,0.107,-3.209,0,0.0468,99.963,4,0.533
2149,61,0.118,0.636,201398,0.597,0.00283,8,0.124,-6.884,0,0.0279,84.979,4,0.639
2150,66,0.0256,0.768,244293,0.82,3.27e-06,7,0.165,-4.7,1,0.0436,94.011,4,0.518
2151,66,0.27,0.392,245187,0.423,0.0,7,0.117,-7.813,1,0.0348,113.537,4,0.288
2152,62,0.244,0.683,213626,0.647,1.15e-05,2,0.0733,-6.36,1,0.0371,91.041,4,0.351
2153,62,0.406,0.558,309560,0.415,0.0,10,0.36,-7.355,0,0.358,127.096,4,0.317
2154,60,0.0303,0.71,305173,0.815,0.0,9,0.115,-2.625,1,0.219,140.134,4,0.602
2155,60,0.014,0.96,163422,0.579,4.41e-06,0,0.0459,-8.214,1,0.292,121.979,4,0.776
2156,60,0.0104,0.546,226513,0.646,1.15e-06,9,0.144,-5.564,1,0.0411,126.827,4,0.239
2157,63,0.0317,0.833,202835,0.58,0.0,5,0.272,-7.57,0,0.0824,142.104,4,0.419
2158,62,0.487,0.828,193575,0.37,0.0,7,0.119,-7.446,0,0.264,149.95,4,0.557
2159,63,0.834,0.776,95256,0.251,0.916,8,0.112,-8.335,1,0.231,87.115,4,0.606
2160,63,0.5,0.58,176688,0.636,0.00449,1,0.279,-7.661,1,0.11,104.853,4,0.253
2161,61,0.00383,0.964,263933,0.502,0.0,0,0.0874,-7.604,1,0.191,127.993,4,0.551
2162,61,0.54,0.504,216993,0.472,0.0,9,0.306,-6.925,1,0.0404,73.521,4,0.313
2163,64,0.0543,0.776,206053,0.925,0.000427,11,0.189,-2.134,0,0.0792,95.951,4,0.715
2164,60,0.0926,0.821,155294,0.735,0.0,6,0.197,-5.949,0,0.223,92.028,4,0.354
2165,63,0.411,0.413,239768,0.227,0.0,5,0.0912,-10.871,1,0.0756,86.35,4,0.354
2166,61,0.228,0.868,223653,0.582,0.0,10,0.125,-7.027,0,0.369,97.008,4,0.502
2167,60,0.447,0.466,244947,0.83,0.972,0,0.232,-7.504,1,0.0296,148.467,4,0.51
2168,61,0.492,0.678,243180,0.659,0.0,1,0.106,-4.694,1,0.312,173.988,4,0.675
2169,65,0.996,0.701,110434,0.00501,0.967,10,0.0981,-29.278,1,0.0724,62.028,3,0.545
2170,60,0.483,0.716,165907,0.512,0.0,1,0.0928,-6.257,1,0.0331,104.957,3,0.326
2171,63,0.732,0.598,212467,0.3,0.502,6,0.0946,-11.044,0,0.0264,109.034,4,0.167
2172,63,0.0968,0.529,321853,0.598,0.171,8,0.189,-7.951,1,0.187,92.01,4,0.691
2173,62,0.288,0.787,208394,0.434,0.0,2,0.166,-8.517,1,0.0327,115.017,3,0.844
2174,60,0.525,0.603,242972,0.457,0.0,11,0.0905,-5.384,1,0.297,73.724,4,0.458
2175,63,0.811,0.412,148200,0.241,0.392,3,0.114,-13.477,1,0.0295,100.979,4,0.374
2176,73,0.0348,0.732,218250,0.922,0.0,6,0.146,-1.829,0,0.0975,120.033,4,0.589
2177,68,0.218,0.653,199773,0.836,0.0,9,0.0507,-6.018,1,0.238,151.977,4,0.569
2178,65,0.0498,0.606,191787,0.887,3.47e-06,9,0.0958,-4.782,0,0.052,97.972,4,0.349
2179,60,0.00906,0.955,133013,0.518,0.0,5,0.113,-5.522,0,0.0649,130.003,4,0.162
2180,64,0.289,0.737,144387,0.562,0.000363,11,0.306,-6.117,0,0.0747,160.051,4,0.532
2181,60,0.216,0.383,213939,0.703,5.47e-06,4,0.131,-6.988,1,0.228,88.502,4,0.57
2182,61,0.548,0.49,238600,0.376,0.0,0,0.13,-6.959,1,0.0315,141.861,4,0.164
2183,64,0.168,0.703,210407,0.874,1.99e-06,2,0.287,-4.665,1,0.0373,111.489,3,0.785
2184,71,0.233,0.688,208254,0.82,0.0,6,0.091,-4.715,0,0.155,107.833,4,0.804
2185,64,0.0226,0.666,191565,0.775,0.0,2,0.254,-5.458,0,0.0979,144.998,4,0.59
2186,63,0.801,0.324,227887,0.197,0.0,8,0.115,-10.191,1,0.0337,178.893,3,0.338
2187,60,0.0125,0.638,137027,0.669,0.0,8,0.0747,-6.442,1,0.234,136.867,4,0.452
2188,64,0.0923,0.931,168814,0.517,0.821,4,0.114,-8.476,1,0.105,118.021,4,0.171
2189,60,0.207,0.932,222958,0.658,0.0,1,0.118,-7.708,0,0.353,109.973,4,0.695
2190,59,0.299,0.728,201628,0.709,0.0,8,0.31,-5.328,1,0.278,85.985,4,0.656
2191,64,0.536,0.671,101517,0.628,0.151,4,0.12,-5.117,1,0.0273,135.005,4,0.595
2192,72,0.0183,0.875,179512,0.835,0.00281,2,0.336,-3.626,1,0.0499,123.054,4,0.287
2193,61,0.11,0.794,158987,0.637,0.0,11,0.185,-6.373,1,0.267,158.098,4,0.503
2194,60,0.157,0.702,161110,0.561,0.0,0,0.166,-6.051,0,0.0491,144.127,4,0.295
2195,63,0.676,0.761,202733,0.501,0.0,5,0.0771,-5.19,1,0.0394,147.943,3,0.967
2196,63,0.659,0.517,135385,0.62,0.791,8,0.228,-11.971,0,0.101,78.167,4,0.193
2197,65,0.992,0.466,196000,0.0211,0.959,7,0.107,-22.379,0,0.0475,92.111,4,0.313
2198,61,0.00525,0.417,165120,0.731,0.0352,11,0.621,-4.989,1,0.265,134.003,1,0.575
2199,68,0.00816,0.515,240000,0.816,0.0,10,0.351,-2.33,1,0.165,78.169,4,0.288
2200,58,0.0124,0.585,154105,0.65,0.0,8,0.112,-6.316,0,0.0657,189.923,4,0.733
2201,65,0.23,0.679,225907,0.735,0.602,2,0.148,-6.218,0,0.136,107.998,4,0.603
2202,65,0.186,0.551,153000,0.881,0.0791,7,0.152,-6.099,0,0.0542,88.036,4,0.387
2203,59,0.0396,0.863,90520,0.718,0.0,5,0.255,-6.922,0,0.0619,115.017,4,0.717
2204,63,0.146,0.703,487960,0.807,0.0,1,0.379,-4.936,1,0.315,90.933,4,0.768
2205,60,0.543,0.603,259947,0.502,0.108,9,0.205,-7.732,1,0.0367,69.987,4,0.347
2206,60,0.369,0.819,133885,0.43,0.0,8,0.109,-12.481,0,0.512,103.973,4,0.531
2207,60,0.172,0.657,221781,0.76,0.0,1,0.149,-3.446,1,0.0505,156.082,4,0.425
2208,71,0.00342,0.622,235600,0.842,0.00014,11,0.0575,-3.678,0,0.0609,136.041,4,0.724
2209,59,0.457,0.762,167227,0.738,0.0,5,0.115,-5.765,0,0.104,154.992,4,0.797
2210,59,0.348,0.481,191547,0.562,0.000432,3,0.106,-5.661,1,0.0321,167.964,4,0.212
2211,64,0.411,0.787,210862,0.586,0.000311,10,0.118,-9.64,1,0.0695,140.036,4,0.581
2212,61,0.06,0.696,204329,0.52,0.0,0,0.118,-6.361,1,0.294,165.105,4,0.359
2213,61,0.528,0.767,123871,0.956,0.056,10,0.208,-3.833,1,0.261,77.505,4,0.427
2214,63,0.606,0.852,213573,0.632,0.0,11,0.142,-8.08,0,0.431,140.489,4,0.716
2215,59,0.129,0.642,196227,0.806,0.0,6,0.193,-5.86,1,0.141,149.943,4,0.59
2216,63,0.0108,0.528,187372,0.861,0.0,2,0.268,-4.309,1,0.0518,95.02,4,0.591
2217,67,0.0073,0.73,219947,0.836,0.0,3,0.0371,-4.277,0,0.0409,92.043,4,0.879
2218,61,0.0038,0.901,163955,0.65,0.0,2,0.111,-4.137,1,0.0981,100.298,4,0.295
2219,64,0.915,0.355,158949,0.0124,0.906,5,0.111,-23.106,1,0.0362,69.313,4,0.125
2220,59,0.0745,0.799,192013,0.497,1.28e-05,4,0.174,-6.57,1,0.141,115.157,4,0.488
2221,67,0.792,0.485,169587,0.476,0.0,5,0.113,-8.887,1,0.128,171.479,4,0.601
2222,61,0.0038,0.593,235272,0.658,0.0126,2,0.0804,-4.957,1,0.0304,116.021,4,0.27
2223,63,0.744,0.317,80467,0.239,0.0,1,0.169,-12.036,0,0.0331,78.251,3,0.391
2224,59,0.00137,0.496,227309,0.9,0.0,4,0.0749,-6.107,0,0.0311,156.073,4,0.546
2225,66,0.533,0.757,261905,0.757,0.0,8,0.0927,-4.956,1,0.209,126.01,4,0.553
2226,64,0.566,0.726,207113,0.492,8.14e-06,10,0.257,-8.046,0,0.0794,85.939,4,0.526
2227,60,0.256,0.545,152001,0.804,0.0,5,0.153,-4.716,0,0.198,169.975,4,0.329
2228,60,0.135,0.722,164335,0.868,0.0,11,0.101,-5.34,0,0.16,87.011,4,0.671
2229,60,0.422,0.825,147692,0.753,4.16e-06,10,0.0385,-8.228,0,0.0447,130.006,4,0.904
2230,68,0.103,0.745,186520,0.642,0.0,6,0.0335,-4.138,0,0.0506,120.063,4,0.35
2231,59,0.542,0.506,195547,0.441,0.000537,2,0.109,-7.911,1,0.0506,198.814,3,0.507
2232,61,0.173,0.68,190720,0.738,0.00036,6,0.37,-4.881,0,0.0331,105.015,4,0.675
2233,68,0.0529,0.739,127040,0.663,0.0,10,0.198,-6.398,0,0.266,180.025,4,0.368
2234,58,0.383,0.581,251627,0.52,0.0,4,0.322,-5.347,1,0.0298,79.565,4,0.643
2235,68,0.65,0.763,201093,0.296,0.0,1,0.135,-10.611,0,0.0457,90.959,4,0.206
2236,61,0.00294,0.956,198088,0.544,0.0,1,0.104,-6.41,1,0.0822,104.011,4,0.127
2237,61,0.138,0.745,164985,0.784,0.0,5,0.0818,-4.224,1,0.138,77.099,4,0.337
2238,62,0.326,0.801,218673,0.781,0.0,10,0.191,-6.175,0,0.346,113.775,4,0.667
2239,61,0.114,0.572,223907,0.718,0.000106,2,0.402,-6.372,1,0.0336,123.995,4,0.284
2240,63,0.897,0.638,174000,0.0389,0.849,1,0.0731,-17.75,1,0.115,79.888,4,0.48
2241,59,0.72,0.584,162248,0.261,1.1e-06,11,0.126,-12.317,1,0.0487,180.148,4,0.504
2242,61,0.0637,0.746,221360,0.531,2.66e-06,10,0.118,-5.607,0,0.0379,77.047,4,0.321
2243,62,0.202,0.487,252613,0.646,3.1e-06,2,0.11,-6.878,0,0.0299,97.083,4,0.16
2244,67,0.015,0.727,217486,0.888,0.0,0,0.113,-2.756,1,0.0881,129.993,4,0.726
2245,62,0.000541,0.467,183438,0.944,0.000916,6,0.457,-4.202,0,0.0771,155.033,4,0.566
2246,61,0.00251,0.529,231213,0.686,0.0965,4,0.22,-5.869,0,0.0579,144.033,4,0.116
2247,60,0.0809,0.944,248002,0.538,0.0,11,0.213,-6.805,1,0.389,124.962,4,0.507
2248,60,0.0185,0.951,192907,0.401,0.0,0,0.149,-8.92,0,0.411,129.976,4,0.539
2249,76,0.338,0.633,168640,0.559,0.0,6,0.262,-5.135,1,0.313,114.983,4,0.473
2250,65,0.905,0.616,132000,0.375,0.896,5,0.332,-16.921,1,0.0405,159.972,4,0.333
2251,59,0.0236,0.841,153757,0.538,0.0,8,0.418,-12.349,0,0.416,149.906,4,0.776
2252,64,0.0123,0.546,182893,0.835,0.326,0,0.103,-6.399,1,0.0501,133.986,4,0.423
2253,64,0.0167,0.612,237987,0.876,0.175,4,0.189,-6.247,0,0.0315,120.022,4,0.187
2254,65,0.995,0.47,188000,0.00896,0.931,5,0.0779,-32.707,1,0.05,82.372,4,0.152
2255,62,0.542,0.682,107280,0.571,0.00757,1,0.339,-7.169,0,0.0271,91.97,4,0.539
2256,60,0.0225,0.601,185813,0.591,0.0,4,0.253,-5.519,0,0.421,141.482,4,0.192
2257,61,0.945,0.606,111050,0.13,5.07e-06,5,0.117,-10.029,1,0.134,177.1,4,0.177
2258,77,0.41,0.799,175200,0.676,0.000777,2,0.325,-5.644,1,0.169,104.956,4,0.91
2259,63,0.844,0.444,171382,0.21,0.0,3,0.0956,-10.811,1,0.0516,145.944,1,0.306
2260,64,0.0724,0.588,201333,0.698,1.23e-05,11,0.673,-7.057,0,0.0434,109.973,4,0.121
2261,60,0.248,0.729,199387,0.406,0.0,8,0.114,-9.388,1,0.0533,127.954,4,0.177
2262,64,0.102,0.743,139275,0.204,0.9,5,0.112,-11.501,0,0.0891,172.137,4,0.435
2263,60,0.00585,0.544,221800,0.781,0.0,6,0.191,-6.16,0,0.0311,144.075,4,0.527
2264,64,0.942,0.362,172569,0.064,0.797,0,0.111,-23.989,1,0.0338,89.989,4,0.0627
2265,66,0.189,0.77,239341,0.553,1.41e-06,4,0.108,-6.267,0,0.208,155.025,4,0.41
2266,65,0.333,0.881,156632,0.561,0.88,8,0.148,-7.351,1,0.139,95.011,4,0.801
2267,60,0.000272,0.371,216146,0.778,0.000311,4,0.169,-7.969,1,0.0497,122.719,4,0.482
2268,66,0.989,0.435,110687,0.0408,0.949,11,0.101,-23.58,1,0.0411,71.586,4,0.159
2269,61,0.104,0.769,252053,0.96,0.0,11,0.0822,-4.441,0,0.208,89.982,4,0.591
2270,65,0.991,0.512,172457,0.121,0.74,9,0.0726,-19.46,1,0.0338,69.981,4,0.298
2271,66,0.0683,0.583,175837,0.916,0.0,1,0.0489,-1.396,1,0.149,167.933,4,0.732
2272,61,0.277,0.789,166749,0.833,0.0,6,0.195,-3.452,0,0.0346,119.455,3,0.505
2273,59,0.318,0.587,194720,0.888,0.000134,2,0.0449,-5.062,1,0.0347,74.022,4,0.976
2274,61,0.22,0.855,114129,0.796,0.000321,5,0.107,-5.976,1,0.316,80.028,4,0.655
2275,58,0.358,0.689,210080,0.534,0.0,7,0.115,-6.261,1,0.0527,111.91,4,0.552
2276,60,0.577,0.669,192224,0.42,2.22e-06,10,0.0998,-12.441,1,0.373,159.88,4,0.573
2277,69,0.456,0.849,175240,0.493,0.000463,1,0.133,-4.1,0,0.0417,97.012,4,0.447
2278,62,0.0635,0.45,177105,0.674,0.0,0,0.381,-5.268,1,0.0332,76.882,4,0.211
2279,61,0.0822,0.795,219480,0.568,0.0,1,0.122,-7.05,1,0.05,139.997,4,0.285
2280,61,0.632,0.908,186613,0.535,0.0,7,0.214,-8.509,0,0.292,115.016,4,0.271
2281,61,0.557,0.672,256480,0.622,3.48e-06,4,0.0959,-10.108,0,0.143,108.052,4,0.375
2282,63,0.0688,0.626,238033,0.527,0.000214,7,0.372,-9.371,1,0.109,151.657,4,0.227
2283,59,0.112,0.574,258000,0.723,1.5e-05,0,0.119,-4.963,0,0.0384,79.863,4,0.189
2284,58,0.0941,0.728,161573,0.652,3.56e-06,2,0.112,-3.157,1,0.0298,104.976,4,0.435
2285,64,0.745,0.429,178260,0.272,0.87,7,0.103,-16.095,1,0.0314,90.785,4,0.0531
2286,68,0.254,0.919,148360,0.478,0.0,11,0.134,-6.697,0,0.156,115.03,4,0.799
2287,60,0.202,0.883,158138,0.384,0.0,0,0.138,-10.163,1,0.348,75.02,4,0.425
2288,61,0.09,0.874,214160,0.727,5.83e-06,8,0.0759,-7.689,1,0.0777,98.97,4,0.427
2289,61,0.461,0.878,286517,0.407,0.0,7,0.111,-10.941,1,0.233,89.011,4,0.547
2290,64,0.975,0.714,152920,0.131,0.904,5,0.354,-21.958,1,0.0556,113.032,4,0.685
2291,70,0.958,0.384,223347,0.165,0.0,2,0.101,-9.601,1,0.0446,68.469,4,0.333
2292,70,0.901,0.508,236525,0.29,0.0,10,0.105,-7.846,1,0.0298,135.114,4,0.287
2293,59,0.337,0.678,240199,0.666,0.0,5,0.115,-6.949,1,0.487,87.634,4,0.523
2294,69,0.197,0.863,182307,0.641,0.0,9,0.0793,-4.543,0,0.0379,129.898,4,0.964
2295,60,0.127,0.446,245789,0.527,0.0,2,0.113,-6.224,1,0.0347,69.657,4,0.331
2296,68,0.0259,0.851,234440,0.742,0.256,0,0.111,-6.126,1,0.0377,123.033,4,0.236
2297,72,0.352,0.746,179693,0.703,0.0,4,0.331,-4.179,0,0.107,166.043,4,0.667
2298,67,0.327,0.711,284981,0.903,0.0,6,0.0887,-2.723,0,0.247,140.015,4,0.467
2299,60,0.0032,0.529,238985,0.93,0.00158,0,0.287,-4.161,0,0.0448,109.005,3,0.365
2300,62,0.285,0.803,194493,0.498,1.29e-06,8,0.161,-5.389,0,0.0611,92.034,4,0.836
2301,63,0.0848,0.852,114109,0.41,0.167,0,0.142,-9.498,1,0.0602,122.054,4,0.467
2302,62,0.166,0.86,180960,0.408,0.0,0,0.111,-5.389,1,0.189,75.481,4,0.0548
2303,66,0.554,0.775,196998,0.271,0.00285,1,0.112,-9.131,0,0.092,104.001,3,0.204
2304,62,0.319,0.799,184360,0.616,0.0,1,0.134,-8.809,1,0.157,114.014,4,0.667
2305,60,0.0242,0.894,106160,0.529,0.0,11,0.13,-10.461,1,0.399,144.959,4,0.7
2306,63,0.0295,0.635,196923,0.252,0.779,6,0.119,-10.455,1,0.0596,77.952,4,0.667
2307,67,0.0365,0.968,175573,0.352,0.000103,9,0.0677,-7.122,1,0.121,111.968,4,0.599
2308,58,0.148,0.772,158496,0.623,0.0,7,0.408,-6.149,1,0.354,102.953,4,0.692
2309,60,0.189,0.914,275872,0.781,0.0,9,0.126,-5.467,0,0.302,140.09,4,0.806
2310,60,0.224,0.673,288000,0.876,0.0,7,0.135,-3.79,0,0.332,85.452,4,0.602
2311,73,0.587,0.806,183398,0.735,0.00889,7,0.0812,-4.459,0,0.0425,100.101,4,0.353
2312,65,0.234,0.71,194253,0.365,0.0,8,0.244,-9.958,1,0.0749,74.952,4,0.396
2313,63,0.000455,0.613,200606,0.78,0.0,5,0.124,-3.771,1,0.0344,135.122,4,0.333
2314,63,0.92,0.686,70000,0.154,0.885,7,0.0758,-12.784,1,0.138,82.018,4,0.53
2315,69,0.856,0.507,189147,0.408,0.0,11,0.102,-7.652,0,0.0396,140.038,4,0.53
2316,60,0.013,0.551,240760,0.801,6.03e-06,6,0.265,-5.069,1,0.0303,128.027,4,0.625
2317,65,0.153,0.664,230063,0.688,9.14e-05,11,0.173,-6.466,0,0.0543,106.022,4,0.65
